From_Bus,To_Bus,BR_R_PU,BR_X_PU,BR_B_PU,RateA_MVA,RateB_MVA,RateC_MVA,Tap,Shift,BR_Status,ANGMIN,ANGMAX,Pij,Qij,Pji,Qji,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX
874,873,1.29164417248659,6.32773829577935,-1.71526225924978e-05,0.7875,0,0,1.01265822788254,0,1,0,0,0,0,0,0,0,0,0,0
1341,1340,1.09523809680227,7.58803210897444,-2.37485999999842e-05,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1645,1643,1.05238095149473,7.80236331487273,-3.97019999998083e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1645,1644,1.05238095149473,7.80236331487273,-3.97019999998083e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
609,608,1.07619047895087,7.52662461689826,-2.70439999999761e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
880,879,3.36640000671504,15.0685417614796,-1.61519999999915e-06,0.3125,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
946,945,3.96454239505502,15.0363722843352,-1.85813703852816e-05,0.3125,0,0,1.0012135923112,0,1,0,0,0,0,0,0,0,0,0,0
785,1152,2.39123492055884,10.8292688053995,-9.35287435208099e-06,0.5,0,0,1.00121359249613,0,1,0,0,0,0,0,0,0,0,0,0
785,1153,2.41288593628668,10.7751657154595,-9.36620935509946e-06,0.5,0,0,1.00121359239863,0,1,0,0,0,0,0,0,0,0,0,0
1091,770,1.50223833047654,6.28107447735268,-2.2758364221831e-05,0.7875,0,0,1.01265822784072,0,1,0,0,0,0,0,0,0,0,0,0
127,245,0.585900001159448,4.94541415792204,-1.04728000000498e-05,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
262,261,0.643399999880394,4.95843084407824,-3.5577600000003e-05,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1602,1601,3.88756099725547,15.215419174687,-5.8581371609745e-06,0.3125,0,0,1.00121359189012,0,1,0,0,0,0,0,0,0,0,0,0
1038,1037,7.15686505834156,23.2822275029254,-6.24932912608733e-06,0.2,0,0,1.00121359231042,0,1,0,0,0,0,0,0,0,0,0,0
1112,1111,1.40521613914644,6.8841250410137,-1.57663255369589e-05,0.7875,0,0,1.00121359217009,0,1,0,0,0,0,0,0,0,0,0,0
66,61,1.94187499825219,11.0557562563242,-3.11540000000332e-06,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1375,1376,2.86274602888202,9.63959076488424,-1.92912027261738e-05,0.5,0,0,1.00121359252204,-1.67423181224175e-17,1,0,0,0,0,0,0,0,0,0,0
1216,65,11.3300000601626,38.4661033004614,-4.43960000000299e-06,0.125,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
153,151,0.934361813499891,4.40541596829216,-4.26790447847769e-05,1.25,0,0,1.00121359206044,0,1,0,0,0,0,0,0,0,0,0,0
153,152,0.936286349170961,4.40500734643264,-3.88739719321962e-05,1.25,0,0,1.00121359233071,0,1,0,0,0,0,0,0,0,0,0,0
527,38,1.05079365121999,7.27369690599684,-8.11420000002006e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
93,172,1.20207076109901,7.21686230585923,-2.63942911456483e-05,0.7875,0,0,1.00121359209826,0,1,0,0,0,0,0,0,0,0,0,0
1068,167,4.32800000223973,22.8741516890633,-2.02272000000003e-05,0.3125,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1456,1454,0.580000000694624,4.94610958188995,-1.40479999999887e-05,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1456,1455,0.575999999529791,4.91637305415549,-1.39095999999728e-05,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1574,388,0.556479338457472,4.53676956147031,-3.89894702839677e-05,1.25,0,0,1.00121359230823,0,1,0,0,0,0,0,0,0,0,0,0
1483,1484,12.596082568082,35.249240304627,-4.52290880075673e-06,0.125,0,0,1.00121359270026,0,1,0,0,0,0,0,0,0,0,0,0
661,660,1.05238095188754,7.86642565138868,-3.99859999999919e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
661,660,1.05238095149473,7.80236331487273,-3.97019999998083e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
929,129,1.07142856857921,7.49523658104465,-4.20280000001938e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
756,1271,6.72324327841125,23.3485472784332,-7.04603326968922e-06,0.2,0,0,1.00121359248164,0,1,0,0,0,0,0,0,0,0,0,0
369,736,0.559999999888693,4.1382817697562,-1.44072000000106e-05,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
336,334,1.11111111093646,7.10411007586569,-5.49719999998199e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
336,335,1.11428571544511,7.13574531037652,-6.73899999997785e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1341,1338,1.11428571239186,7.42478807719412,-2.11279999999814e-05,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1497,505,0.668399999890589,5.14677971417544,-1.09061999999938e-05,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
787,1150,2.61255645947283,10.7037410918995,-8.61679389821401e-06,0.5,0,0,1.00121359227179,0,1,0,0,0,0,0,0,0,0,0,0
787,1151,2.84831202254492,10.4939415145585,-8.04092335773832e-06,0.5,0,0,1.00121359232852,0,1,0,0,0,0,0,0,0,0,0,0
1586,402,1.21587301483626,7.18354268248404,-3.98639999998895e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1025,1024,1.9499999949693,10.2410021496724,-7.2326000000178e-06,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1453,1452,1.25553007119595,7.19224957167048,-3.16618242648947e-05,0.7875,0,0,1.00121359224744,0,1,0,0,0,0,0,0,0,0,0,0
1453,1451,1.21429003352047,6.82729116347934,-1.74086964850884e-05,0.7875,0,0,1.0012135922377,0,1,0,0,0,0,0,0,0,0,0,0
460,459,6.80000003134447,22.2333645738074,-3.50600000000034e-06,0.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1657,1654,0.659153288449654,4.4743657282646,-4.42058619755659e-05,1.25,0,0,1.00121359221505,0,1,0,0,0,0,0,0,0,0,0,0
1657,1655,0.658191019868569,4.45505403299216,-4.00765010747928e-05,1.25,0,0,1.00121359227039,0,1,0,0,0,0,0,0,0,0,0,0
1657,1656,0.660115555325166,4.46449679609714,-4.95190410739754e-05,1.25,0,0,1.00121359235595,0,1,0,0,0,0,0,0,0,0,0,0
576,577,12.9040081953399,32.9766149173779,-6.22181126638116e-06,0.125,0,0,1.00121359312744,0,1,0,0,0,0,0,0,0,0,0,0
14,1594,1.05238095149473,7.80236331487273,-3.97019999998083e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
843,517,1.20818039932923,7.30874613838318,-2.87790920587838e-05,0.7875,0,0,1.00121359233402,0,1,0,0,0,0,0,0,0,0,0,0
843,518,1.2051255794537,7.32473033297283,-3.08014229355447e-05,640.166,0,0,1.0012135922161,0,1,0,0,0,0,0,0,0,0,0,0
68,67,1.05238095149473,7.80236331487273,-3.98460000000656e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
68,67,1.05238095520089,7.73829157272333,-4.05480000004177e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
58,56,2.20599841308015,11.0893538741223,-2.98176655564864e-05,0.5,0,0,1.00121359199335,0,1,0,0,0,0,0,0,0,0,0,0
58,57,2.41769727501294,10.8233916747163,-9.02633450819423e-06,0.5,0,0,1.00121359239708,0,1,0,0,0,0,0,0,0,0,0,0
1381,1018,1.23414634959822,6.74610615256949,-1.83421869163203e-05,0.7875,0,0,1.00121359225495,0,1,0,0,0,0,0,0,0,0,0,0
1381,1018,1.25858488969427,6.97452812831327,-2.05121466953506e-05,0.7875,0,0,1.00121359239631,0,1,0,0,0,0,0,0,0,0,0,0
888,1060,12.7019319456398,33.3640524238101,-5.98757609537176e-06,0.125,0,0,1.00121359214244,0,1,0,0,0,0,0,0,0,0,0,0
1574,490,0.553303854873619,4.56623847345606,-3.68464325776752e-05,1.25,0,0,1.00121359220868,0,1,0,0,0,0,0,0,0,0,0,0
1486,696,0.00819642856927291,0.412495105621192,-0.000770777152011348,50,0,0,1.02496969698509,0,1,0,0,0,0,0,0,0,0,0,0
1080,392,0.646399999757192,5.12943145433648,-9.64159999999881e-06,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1492,493,0.65020000130481,5.00796764790305,-7.10580000001793e-06,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
556,1065,2.66548118463661,10.6906844749118,-9.56911137728333e-06,0.5,0,0,1.00121359238633,0,1,0,0,0,0,0,0,0,0,0,0
503,399,0.557500000582582,4.87824699569982,-5.97239999999832e-06,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1349,1348,1.20970780461214,6.81259208272324,-2.13921454601529e-05,0.7875,0,0,1.00121359215591,0,1,0,0,0,0,0,0,0,0,0,0
1497,505,0.669399999513579,4.8439656924415,-1.35015999999655e-05,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
834,1479,1.95250000270935,10.2150743337912,-1.38917999999988e-05,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
559,1164,1.24942043575221,7.162305922704,-2.6223892336863e-05,0.7875,0,0,1.00121359198154,0,1,0,0,0,0,0,0,0,0,0,0
559,1165,1.08888888729967,7.31623857934686,-2.11158000000267e-05,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
652,506,1.07888888794437,7.30167493176507,-6.34739999999523e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
103,714,0.591899999799782,5.16620309128082,-1.57350000000167e-05,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
46,45,1.38077760100919,6.82674594194873,-1.38656378860236e-05,0.7875,0,0,1.00121359196009,0,1,0,0,0,0,0,0,0,0,0,0
1586,403,1.2157142848058,7.18356954695468,-4.93200000001304e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1014,209,1.05412698516212,7.41753541452082,-8.89379999996498e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
478,477,6.81874998960031,22.162238281185,-3.49319999999598e-06,0.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2,1671,0.637700000648363,4.83815447439552,-3.76750000000148e-05,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
855,854,4.96914976031446,15.4238826538897,-1.0379060127505e-05,0.3125,0,0,1.00121359241148,0,1,0,0,0,0,0,0,0,0,0,0
507,590,0.68079999988632,5.24600908838929,-3.31640000000855e-06,1.25,0,0,1,-9.1003751208166e-18,1,0,0,0,0,0,0,0,0,0,0
680,679,12.7019319824292,36.3344896431904,-4.13607352749146e-06,0.125,0,0,1.00121359233738,0,1,0,0,0,0,0,0,0,0,0,0
683,684,2.01249999887533,10.0249922067398,-2.17299999999421e-06,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1377,1378,13.0291030166486,37.9523797094619,-6.66283665257117e-06,0.125,0,0,1.00121359042358,0,1,0,0,0,0,0,0,0,0,0,0
1595,594,1.31509901922473,6.8397018545686,-1.88999339046925e-05,0.7875,0,0,1.00121359216434,0,1,0,0,0,0,0,0,0,0,0,0
595,596,6.95000001272496,25.2484188412684,-1.55079999999974e-06,0.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1596,597,6.95000001272496,25.2484188412684,-1.55079999999974e-06,0.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
723,1366,0.567641642297176,4.69051088001249,-3.57674037027023e-05,1.25,0,0,1.0012135923358,0,1,0,0,0,0,0,0,0,0,0,0
1120,1119,12.7308000843238,36.9356239257063,-3.56335088329274e-06,0.125,0,0,1.00121359290765,0,1,0,0,0,0,0,0,0,0,0,0
551,550,1.23872857583421,6.76079519832252,-1.33203854926212e-05,0.7875,0,0,1.00121359201715,0,1,0,0,0,0,0,0,0,0,0,0
551,550,1.04932987875819,6.97817439116111,-2.08578676020865e-05,0.7875,0,0,1.00121359228545,0,1,0,0,0,0,0,0,0,0,0,0
239,238,2.75208526010456,10.3703206337832,-8.98682173933185e-06,0.5,0,0,1.00121359207983,1.80114707398234e-17,1,0,0,0,0,0,0,0,0,0,0
1533,1532,1.2265093046575,6.62326658018715,-1.68605525694421e-05,0.7875,0,0,1.00121359221837,0,1,0,0,0,0,0,0,0,0,0,0
458,457,1.40216132234394,6.52583995809137,-3.21161206248699e-05,0.7875,0,0,1.01941747555165,0,1,0,0,0,0,0,0,0,0,0,0
853,852,2.20599841139256,11.0648247674136,-2.21815706758777e-05,0.5,0,0,1.00121359268707,0,1,0,0,0,0,0,0,0,0,0,0
189,1439,0.60640000058157,5.07389190282709,-1.17273999999945e-05,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
97,703,0.672699998702319,4.97472358012412,-7.82231288004587e-06,1.25,0,0,1.02976190492082,0,1,0,0,0,0,0,0,0,0,0,0
182,183,1.20512558237465,7.20086675040711,-2.80865308920908e-05,0.7875,0,0,1.00121359222377,0,1,0,0,0,0,0,0,0,0,0,0
379,380,7.58387129110964,22.7032249254015,-1.69282845386143e-05,0.2,0,0,1.00121359250807,-1.971580658202e-17,1,0,0,0,0,0,0,0,0,0,0
1237,1236,1.89326145317729,10.8052384248005,-2.54297744035348e-05,0.5,0,0,1.00121359225122,0,1,0,0,0,0,0,0,0,0,0,0
797,500,1.37925018946202,6.79588653689536,-1.4723703048003e-05,0.7875,0,0,1.00121359236407,0,1,0,0,0,0,0,0,0,0,0,0
118,754,6.75000000711034,22.5749619117408,-2.00999999999674e-06,0.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1122,1121,0.646300000498745,5.00847245156737,-8.56439999996628e-06,1.25,0,0,1,-8.68831474051703e-18,1,0,0,0,0,0,0,0,0,0,0
495,440,7.56582879985027,22.7092439802633,-1.54258400606733e-05,0.2,0,0,1.00121359222059,-1.97210336100433e-17,1,0,0,0,0,0,0,0,0,0,0
168,169,12.029999972349,36.5722449140472,-2.90799999999591e-06,0.125,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
753,752,0.366899414011817,3.31909910705782,-2.16561111033853e-05,2,0,0,0.998556998560884,0,1,0,0,0,0,0,0,0,0,0,0
1009,824,0.653600000570043,5.35022495319711,-2.11058000000319e-05,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
310,1253,1.06918619248556,6.94425307587251,-2.08484798461805e-05,0.7875,0,0,1.00121359250686,0,1,0,0,0,0,0,0,0,0,0,0
713,1253,1.20207076030581,7.04647702965102,-2.15967463899625e-05,0.7875,0,0,1.00121359229369,0,1,0,0,0,0,0,0,0,0,0,0
507,589,0.68079999988632,5.24600908838929,-3.31640000000855e-06,1.25,0,0,1,-9.1003751208166e-18,1,0,0,0,0,0,0,0,0,0,0
1344,1343,1.20970780461214,6.81259208272324,-2.13921454601529e-05,0.7875,0,0,1.00121359215591,0,1,0,0,0,0,0,0,0,0,0,0
1445,1443,1.20359817069677,7.34045995391851,-3.21542426631183e-05,0.7875,0,0,1.00121359235137,0,1,0,0,0,0,0,0,0,0,0,0
869,969,0.593599999728047,4.81353706040724,-1.45244000000488e-05,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
869,970,0.57470000089603,4.98699507853109,-7.83399999998435e-06,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
210,1659,0.692736426192302,4.80009931306232,-2.52638619649415e-05,1.25,0,0,1.0012135921334,0,1,0,0,0,0,0,0,0,0,0,0
359,358,1.36550350754407,6.79866200818452,-1.43004003030356e-05,0.7875,0,0,1.00121359229124,0,1,0,0,0,0,0,0,0,0,0,0
742,741,2.47302766357781,10.3167347179636,-1.02536330879865e-05,0.5,0,0,1.00121359219547,0,1,0,0,0,0,0,0,0,0,0,0
1042,1041,1.19748853687276,6.5509538003527,-2.66146163505065e-05,0.7875,0,0,1.00121359229605,0,1,0,0,0,0,0,0,0,0,0,0
177,289,1.1428571429345,6.82561830730937,-7.79579999998781e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
286,290,1.23261894218243,7.67617563098968,-2.23400791642403e-05,0.7875,0,0,1.00121359250075,0,1,0,0,0,0,0,0,0,0,0,0
286,176,1.24483821120922,7.5039429708286,-2.01716688962295e-05,0.7875,0,0,1.00121359215632,0,1,0,0,0,0,0,0,0,0,0,0
239,237,2.82906665988751,10.3994549901417,-1.29772500505609e-05,0.5,0,0,1.00121359226258,0,1,0,0,0,0,0,0,0,0,0,0
251,250,1.14126984252369,6.87415932975072,-8.63179999999186e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1027,1026,1.90288413136104,10.8768215363311,-2.84288644735176e-05,0.5,0,0,1.00121359203738,0,1,0,0,0,0,0,0,0,0,0,0
1349,1348,1.36092128086099,6.83073203561066,-1.6632163969299e-05,0.7875,0,0,1.00121359223167,0,1,0,0,0,0,0,0,0,0,0,0
1533,1530,1.2372011654784,6.69895471213265,-1.54931835477656e-05,0.7875,0,0,1.00121359230017,0,1,0,0,0,0,0,0,0,0,0,0
1353,22,0.663579718128064,4.70705769582244,-3.13109887499219e-05,1.25,0,0,1.00121359242104,0,1,0,0,0,0,0,0,0,0,0,0
95,695,0.641400001190133,5.07966593843535,-1.01858000000066e-05,1.25,0,0,1,-8.81181575352356e-18,1,0,0,0,0,0,0,0,0,0,0
698,808,0.557500000582582,4.87824699569982,-5.97239999999832e-06,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
885,1154,3.94914611907876,15.1995511982926,-2.38305143601403e-05,0.3125,0,0,1.00121359190541,0,1,0,0,0,0,0,0,0,0,0,0
1450,1448,1.21276262696894,7.04464473837842,-2.64273608885923e-05,0.7875,0,0,1.00121359198636,0,1,0,0,0,0,0,0,0,0,0,0
1450,1449,1.21429003147228,7.21481637505285,-3.44581173822855e-05,0.7875,0,0,1.00121359221713,0,1,0,0,0,0,0,0,0,0,0,0
621,619,1.2524752540799,6.69611578878095,-3.77335553295999e-05,0.7875,0,0,1.03155339809646,0,1,0,0,0,0,0,0,0,0,0,0
621,620,1.24942043585823,6.88305337908454,-3.64201476806825e-05,0.7875,0,0,1.03155339808456,0,1,0,0,0,0,0,0,0,0,0,0
1372,1371,7.12679423035887,23.0397557513237,-6.46291863382054e-06,0.2,0,0,1.00121359277356,2.00080547897095e-17,1,0,0,0,0,0,0,0,0,0,0
1470,1469,0.662600000116886,4.92563308096508,-1.12100000000392e-05,1.25,0,0,1,8.54461133959809e-18,1,0,0,0,0,0,0,0,0,0,0
170,171,3.95684427141277,15.2373195902963,-2.22420195593043e-05,0.3125,0,0,1.00121359159944,0,1,0,0,0,0,0,0,0,0,0,0
441,1217,1.20665298919768,7.26255201049416,-3.21629978974891e-05,0.7875,0,0,1.00121359239593,0,1,0,0,0,0,0,0,0,0,0,0
1344,822,1.02206349227255,6.87684426880868,-2.51060000000525e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1361,1359,1.43333333530781,7.06236677301222,-1.41681775195912e-05,0.7875,0,0,0.982142857146656,0,1,0,0,0,0,0,0,0,0,0,0
1361,1360,1.23109152950524,6.90187097214436,-1.76049280736779e-05,0.7875,0,0,1.00121359247212,0,1,0,0,0,0,0,0,0,0,0,0
1029,1028,7.49365874024175,23.0495726051911,-1.18218547849464e-05,0.2,0,0,1.00121359216267,0,1,0,0,0,0,0,0,0,0,0,0
1259,1362,7.25910600722922,23.313550260904,-6.38207184229522e-06,0.2,0,0,1.00121359185394,0,1,0,0,0,0,0,0,0,0,0,0
657,655,1.06666666783302,7.27138612440463,-1.15431999999638e-05,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
657,656,1.07476190655424,7.31832718317718,-1.12196000000009e-05,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1638,1636,1.06918619319633,7.25318199606887,-2.4318709918314e-05,0.7875,0,0,1.00121359201432,1.25975348205411e-17,1,0,0,0,0,0,0,0,0,0,0
1638,1637,1.05391210390022,7.2091108685578,-2.50224745586003e-05,0.7875,0,0,1.00121359221585,0,1,0,0,0,0,0,0,0,0,0,0
497,1508,3.94914612046463,15.6763159045925,-1.31690190852546e-05,0.3125,0,0,1.00121359212235,0,1,0,0,0,0,0,0,0,0,0,0
475,476,12.7692906808189,35.4938118768108,-5.8334128951662e-06,0.125,0,0,1.00121359067369,0,1,0,0,0,0,0,0,0,0,0,0
1663,1662,1.25858488831115,7.22272609765286,-2.82674148635031e-05,0.7875,0,0,1.00121359229881,0,1,0,0,0,0,0,0,0,0,0,0
1382,1384,1.24942043561769,7.16230592193284,-2.0670063159034e-05,0.7875,0,0,1.00121359208934,0,1,0,0,0,0,0,0,0,0,0,0
1382,1383,1.2540026634753,7.2235230700416,-2.13533290210899e-05,0.7875,0,0,1.00121359208241,0,1,0,0,0,0,0,0,0,0,0,0
1697,1695,0.019469387750779,0.454174725144761,-0.00731591296069922,25,0,0,0.970666666672754,0,1,0,0,0,0,0,0,0,0,0,0
117,113,3.95684427088401,14.9189666624322,-1.53386649774101e-05,0.3125,0,0,1.00121359261775,0,1,0,0,0,0,0,0,0,0,0,0
116,114,0.49185791069275,3.92409814577715,-1.20179809310894e-05,1.6,0,0,0.998556998572547,0,1,0,0,0,0,0,0,0,0,0,0
1538,143,1.59308742732665,6.71756963461636,-2.81755561791774e-05,0.7875,0,0,1.00121359237573,0,1,0,0,0,0,0,0,0,0,0,0
1538,144,1.61599856163337,6.72780443181446,-2.49857142717858e-05,0.7875,0,0,1.00121359227555,0,1,0,0,0,0,0,0,0,0,0,0
1502,407,0.626299998539465,5.16214570749573,-3.08799999998444e-06,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
598,924,1.2265093046575,6.62326658018715,-1.68605525694421e-05,0.7875,0,0,1.00121359221837,0,1,0,0,0,0,0,0,0,0,0,0
198,1241,1.22345448852288,6.70147894614005,-1.61949606757861e-05,0.7875,0,0,1.00121359215814,0,1,0,0,0,0,0,0,0,0,0,0
1021,1032,4.69201669065137,17.0327945181684,-7.15740624970818e-06,0.3125,0,0,1.00121359259206,0,1,0,0,0,0,0,0,0,0,0,0
150,148,1.09047619242289,7.36414385605898,-1.91536000000436e-05,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
150,149,1.20359817375157,6.6274683510705,-2.59138927115043e-05,0.7875,0,0,1.00121359207415,0,1,0,0,0,0,0,0,0,0,0,0
444,442,1.24025598379717,6.3719052335605,-1.3698529553019e-05,0.7875,0,0,1.00121359254338,0,1,0,0,0,0,0,0,0,0,0,0
444,443,1.24178339149706,6.34048201974933,-1.65161410575765e-05,0.7875,0,0,1.00121359219769,0,1,0,0,0,0,0,0,0,0,0,0
677,1062,5.09616906974847,16.2720210281609,-5.59707871664039e-06,0.3125,0,0,1.00121359192838,0,1,0,0,0,0,0,0,0,0,0,0
193,1002,0.557500000582582,4.87824699569982,-5.97239999999832e-06,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
706,705,3.31872000782523,15.1200693606292,-1.56719999999666e-06,0.3125,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
819,257,0.620999999471829,5.4648292749321,-9.4569999999905e-06,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
432,429,1.07936507817751,7.34973771761569,-5.08520000003232e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
432,431,1.07936508153804,7.42994492763868,-5.13540000002255e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1605,1604,0.47500000002064,3.82058568827087,-9.79660000000049e-06,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1233,1232,2.40566892906513,10.7028208112505,-1.00857447497549e-05,0.5,0,0,1.00121359263143,0,1,0,0,0,0,0,0,0,0,0,0
584,821,1.98874999869085,10.8187279039822,-2.61700000001031e-06,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
103,823,0.626499999339596,5.14197410904225,-2.94039999998441e-06,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
826,920,2.20599841650555,11.1874497628853,-2.76954500448012e-05,0.5,0,0,1.00121359240927,0,1,0,0,0,0,0,0,0,0,0,0
251,827,1.11904761693443,7.05465382393007,-7.74700000000239e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1665,1664,1.0634920614739,7.49636680612704,-6.7123999999974e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1653,1650,0.636199999593932,4.79800474800863,-4.58797999999816e-05,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1653,1651,0.757497033417757,4.57585460980999,-2.10874281201812e-05,1.25,0,0,1.00121359202288,0,1,0,0,0,0,0,0,0,0,0,0
1653,1652,0.688983583480752,4.7811960709718,-2.75025780347438e-05,1.25,0,0,1.00121359209454,0,1,0,0,0,0,0,0,0,0,0,0
180,175,0.593599999728047,4.81353706040724,-1.45244000000488e-05,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1599,155,1.99499999532368,10.7921545534641,-1.75880000000128e-06,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
604,157,2.02499999523606,10.6848022938998,-1.75900000001783e-06,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1134,1133,2.42250861823114,10.081461061713,-1.10897551018341e-05,0.5,0,0,1.00121359224205,0,1,0,0,0,0,0,0,0,0,0,0
521,519,1.99499999532368,10.7921545534641,-1.75880000000128e-06,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
521,520,2.55963174708461,10.5433100605688,-9.8148112590013e-06,0.5,0,0,1.00121359219993,0,1,0,0,0,0,0,0,0,0,0,0
1072,1178,1.22345448642025,6.65489405360014,-1.40290407906196e-05,0.7875,0,0,1.00121359219284,0,1,0,0,0,0,0,0,0,0,0,0
1506,1641,0.594500000940158,5.28667851815492,-1.30252000000164e-05,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
14,1093,1.05238095149473,7.80236331487273,-3.95599999997165e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19,378,2.45859364520477,10.3943595892763,-9.36888607017128e-06,0.5,0,0,1.00121359235756,0,1,0,0,0,0,0,0,0,0,0,0
1502,406,0.626299998539465,5.16214570749573,-3.08799999998444e-06,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
600,1017,2.04749999964856,10.9095253738904,-5.63800000000225e-06,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
530,47,0.904761905260637,6.95728970501191,-8.00820000002034e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1274,1268,1.07888888930153,7.18933869185318,-1.10343999999984e-05,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
605,831,1.02063492221737,6.86100916069636,-3.30700000000794e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1274,755,1.03650793914145,6.81046558117118,-3.74219999998981e-06,0.7875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
466,971,12.8558948446819,32.9954016146762,-6.00211753713775e-06,0.125,0,0,1.00121359263821,0,1,0,0,0,0,0,0,0,0,0,0
